,HE Fierza,HE Koman,HE Ulza,HE Shkopetit,HE Vau Dejes,HDAM,HROR
2010-04-18 02:00:00+00:00,0.97160687,0.600296877,0.952184357,0.983983759,0.859094294,0.962075956,0.532495403
2010-04-18 03:00:00+00:00,0.971655982,0.608711813,0.951917567,0.982712898,0.85827601,0.962150093,0.554739712
2010-04-18 04:00:00+00:00,0.971459236,0.617127983,0.951650394,0.999293006,0.857458442,0.962220772,0.576823863
2010-04-18 05:00:00+00:00,0.971252944,0.620748735,0.951382839,0.998011047,0.856641588,0.962289778,0.597693145
2010-04-18 06:00:00+00:00,0.971082688,0.629167373,0.951114902,0.99672354,0.855825448,0.962360083,0.617742091
2010-04-18 07:00:00+00:00,0.970880817,0.63549942,0.950846583,0.995430483,0.855010024,0.962418173,0.637791037
2010-04-18 08:00:00+00:00,0.970681155,0.630635104,0.950577882,0.994131878,0.855703868,0.962458504,0.657839982
2010-04-18 09:00:00+00:00,0.970483705,0.63612196,0.952068986,0.992827724,0.854889873,0.96249409,0.677888928
2010-04-18 10:00:00+00:00,0.970288465,0.632760078,0.951799521,0.991518021,0.854076593,0.96252696,0.69165549
2010-04-18 11:00:00+00:00,0.970095435,0.629721015,0.951529673,0.990202769,0.853264028,0.962564023,0.697242072
2010-04-18 12:00:00+00:00,0.969904616,0.631646392,0.951259444,0.988881968,0.852452178,0.962605083,0.702828654
2010-04-18 13:00:00+00:00,0.969716007,0.628631094,0.950988833,0.987555618,0.851641043,0.962647117,0.708415236
2010-04-18 14:00:00+00:00,0.969529609,0.632572657,0.95071784,0.986223719,0.850830622,0.962692531,0.714001818
2010-04-18 15:00:00+00:00,0.969345421,0.630210858,0.950446465,0.984886272,0.857309134,0.962733176,0.7195884
2010-04-18 16:00:00+00:00,0.969163444,0.638175582,0.950174708,0.983543275,0.856500143,0.962772345,0.725174982
2010-04-18 17:00:00+00:00,0.968983677,0.637139373,0.949902568,0.98219473,0.855691867,0.962809672,0.730761564
2010-04-18 18:00:00+00:00,0.968806121,0.63986779,0.949630047,0.980840636,0.854884306,0.962851076,0.736348146
2010-04-18 19:00:00+00:00,0.968630776,0.640775149,0.949357144,0.979480992,0.861365677,0.962868843,0.741934728
2010-04-18 20:00:00+00:00,0.96845764,0.645628812,0.949083858,0.9781158,0.860559545,0.962879398,0.747396497
2010-04-18 21:00:00+00:00,0.968668857,0.640780538,0.948810191,0.976745059,0.859754129,0.962868973,0.752710025
2010-04-18 22:00:00+00:00,0.968500143,0.645069456,0.950296327,0.975368769,0.858949427,0.962906236,0.758023554
2010-04-18 23:00:00+00:00,0.968333639,0.647838573,0.950021896,0.973986931,0.85814544,0.962972329,0.762819827
2010-04-19 00:00:00+00:00,0.968379004,0.656279424,0.949747082,0.972599543,0.857342168,0.963045063,0.762895998
2010-04-19 01:00:00+00:00,0.968489387,0.664721509,0.949471887,0.971206606,0.85653961,0.963126605,0.762972169
2010-04-19 02:00:00+00:00,0.968331954,0.67238243,0.950956495,0.969808121,0.855737768,0.963211055,0.76304834
2010-04-19 03:00:00+00:00,0.96830909,0.680826984,0.950680536,0.968404087,0.85493664,0.963294388,0.763124511
2010-04-19 04:00:00+00:00,0.96838436,0.689272771,0.950404194,0.984851021,0.854136227,0.963373075,0.763200682
2010-04-19 05:00:00+00:00,0.968235998,0.693992795,0.95012747,0.983435888,0.853336529,0.9634438,0.763222387
2010-04-19 06:00:00+00:00,0.96809066,0.69326681,0.949850364,0.982015207,0.859825763,0.96349859,0.763203271
2010-04-19 07:00:00+00:00,0.967948346,0.698443544,0.949572876,0.980588977,0.859027495,0.963533692,0.763184156
2010-04-19 08:00:00+00:00,0.967809055,0.70471631,0.949295006,0.979157198,0.858229941,0.963558461,0.76316504
2010-04-19 09:00:00+00:00,0.967672787,0.709031511,0.949016755,0.977719871,0.857433103,0.963581918,0.763145924
2010-04-19 10:00:00+00:00,0.967539544,0.713018316,0.950498307,0.976276994,0.856636979,0.96360413,0.763126808
2010-04-19 11:00:00+00:00,0.967569096,0.708187319,0.951979477,0.974828569,0.85584157,0.963626942,0.763107692
2010-04-19 12:00:00+00:00,0.967441899,0.711525599,0.951700079,0.973374594,0.855046875,0.963649668,0.763088577
2010-04-19 13:00:00+00:00,0.967317727,0.709050886,0.951420299,0.971915071,0.861541113,0.963671375,0.763069461
2010-04-19 14:00:00+00:00,0.967196577,0.707027112,0.952900323,0.970449998,0.860747849,0.963686404,0.763050345
2010-04-19 15:00:00+00:00,0.967078452,0.710564475,0.952619779,0.986835895,0.859955299,0.963701193,0.763031229
2010-04-19 16:00:00+00:00,0.96696335,0.713431579,0.952338853,0.985359725,0.859163464,0.963713669,0.763012113
2010-04-19 17:00:00+00:00,0.966851272,0.717050987,0.952057544,0.983878006,0.858372344,0.96372945,0.762992998
2010-04-19 18:00:00+00:00,0.966742217,0.721819838,0.951775854,0.982390738,0.857581939,0.963761454,0.762973882
2010-04-19 19:00:00+00:00,0.966636186,0.724090251,0.951493782,0.980897921,0.856792248,0.963771956,0.762954766
2010-04-19 20:00:00+00:00,0.966533179,0.724224055,0.951211327,0.979399555,0.856003273,0.963782209,0.76293565
2010-04-19 21:00:00+00:00,0.966433195,0.720122989,0.950928491,0.977895641,0.855215012,0.963774137,0.762916534
2010-04-19 22:00:00+00:00,0.966336235,0.716961699,0.950645272,0.976386177,0.854427466,0.963814913,0.762897418
2010-04-19 23:00:00+00:00,0.966573426,0.71214551,0.950361672,0.992727682,0.853640635,0.963869704,0.762878303
2010-04-20 00:00:00+00:00,0.966700547,0.720615978,0.950077689,0.991207121,0.852854519,0.963938104,0.762290763
2010-04-20 01:00:00+00:00,0.966907986,0.72908768,0.949793325,0.989681011,0.852069117,0.964014595,0.761703224
2010-04-20 02:00:00+00:00,0.966958314,0.737560616,0.949508578,0.988149352,0.851284431,0.964094336,0.761115684
2010-04-20 03:00:00+00:00,0.967170681,0.746034787,0.949223449,1,0.850500459,0.964172464,0.760528145
2010-04-20 04:00:00+00:00,0.967409551,0.754510191,0.948937939,0.998457243,0.849717202,0.964253582,0.759940605
2010-04-20 05:00:00+00:00,0.967439069,0.762986829,0.948652046,0.996908937,0.84893466,0.964334559,0.759353066
2010-04-20 06:00:00+00:00,0.967456174,0.771464701,0.948365771,0.995355083,0.848152832,0.964407651,0.758765526
2010-04-20 07:00:00+00:00,0.967380201,0.774400258,0.948079114,0.993795679,0.84737172,0.964455462,0.758177987
2010-04-20 08:00:00+00:00,0.967536378,0.769595176,0.947792075,1,0.846591322,0.964496576,0.757590447
2010-04-20 09:00:00+00:00,0.967464896,0.775103222,0.947504655,0.998429499,0.84581164,0.964535936,0.757002908
2010-04-20 10:00:00+00:00,0.96739566,0.772183078,0.947216852,0.996853448,0.845032672,0.964577578,0.756415368
2010-04-20 11:00:00+00:00,0.967328669,0.773988242,0.946928667,0.995271849,0.844254418,0.964618635,0.755827829
2010-04-20 12:00:00+00:00,0.967263924,0.780482886,0.9466401,0.993684701,0.84347688,0.964662475,0.755240289
2010-04-20 13:00:00+00:00,0.967201424,0.781836132,0.948111337,0.992092004,0.842700057,0.964712567,0.75465275
2010-04-20 14:00:00+00:00,0.96714117,0.784721533,0.947822006,0.990493759,0.841923948,0.96475811,0.754065211
2010-04-20 15:00:00+00:00,0.967596153,0.779925089,0.947532293,0.988889964,0.841148554,0.96480349,0.753477671
2010-04-20 16:00:00+00:00,0.967540389,0.782962913,0.947242197,0.98728062,0.840373875,0.964847409,0.752890132
2010-04-20 17:00:00+00:00,0.967486871,0.785720928,0.94695172,0.985665728,0.839599911,0.964892249,0.752302592
2010-04-20 18:00:00+00:00,0.967435599,0.78826655,0.946660861,0.984045286,0.838826662,0.964948427,0.751715053
2010-04-20 19:00:00+00:00,0.967386572,0.787073879,0.946369619,0.982419296,0.838054127,0.964985038,0.751127513
2010-04-20 20:00:00+00:00,0.96733979,0.787810307,0.946077996,0.980787757,0.837282308,0.964996166,0.750539974
2010-04-20 21:00:00+00:00,0.967295254,0.793146493,0.945785991,0.997007186,0.836511203,0.96498789,0.749952434
2010-04-20 22:00:00+00:00,0.967252964,0.794880793,0.945493603,0.995364549,0.835740813,0.965036842,0.749364895
2010-04-20 23:00:00+00:00,0.967255791,0.803379644,0.945200834,1,0.834971138,0.965096344,0.748777355
2010-04-21 00:00:00+00:00,0.967216538,0.810765768,0.944907682,0.998346265,0.834202177,0.965172636,0.747434428
2010-04-21 01:00:00+00:00,0.967178076,0.81878107,0.944614149,0.996686982,0.833433932,0.96525695,0.746091501
2010-04-21 02:00:00+00:00,0.967870579,0.821069977,0.944320233,0.995022149,0.832666401,0.965342213,0.744748574
2010-04-21 03:00:00+00:00,0.9678337,0.825816223,0.944025935,0.993351767,0.839187803,0.96542606,0.743405646
2010-04-21 04:00:00+00:00,0.967797614,0.830908733,0.945491442,0.991675837,0.838421702,0.96551099,0.742062719
2010-04-21 05:00:00+00:00,0.967762319,0.838728032,0.94519638,0.989994358,0.837656316,0.965592804,0.740719792
2010-04-21 06:00:00+00:00,0.967727816,0.844090415,0.944900937,0.98830733,0.836891644,0.965661736,0.739376865
2010-04-21 07:00:00+00:00,0.967694105,0.846159764,0.944605111,0.986614753,0.836127688,0.965713237,0.738033938
2010-04-21 08:00:00+00:00,0.967661185,0.849443306,0.944308903,0.984916627,0.835364446,0.96575751,0.73669101
2010-04-21 09:00:00+00:00,0.967629058,0.844669075,0.945772499,0.992187795,0.841890137,0.965797342,0.735348083
2010-04-21 10:00:00+00:00,0.967597721,0.848218934,0.945475527,0.990478571,0.841128324,0.965834673,0.734005156
2010-04-21 11:00:00+00:00,0.967567177,0.852338205,0.945178174,0.988763798,0.840367227,0.965875573,0.732662229
2010-04-21 12:00:00+00:00,0.967537425,0.852325907,0.944880437,0.987043477,0.839606845,0.965915085,0.731319302
2010-04-21 13:00:00+00:00,0.967508464,0.858621733,0.944582319,0.985317606,0.838847177,0.965957426,0.729976375
2010-04-21 14:00:00+00:00,0.967480294,0.860391848,0.944283819,1,0.838088225,0.966004478,0.728625117
2010-04-21 15:00:00+00:00,0.967452917,0.867822977,0.943984937,0.998263032,0.837329987,0.96604276,0.727147941
2010-04-21 16:00:00+00:00,0.967426331,0.870100105,0.943685673,0.996520515,0.836572464,0.966092002,0.725670764
2010-04-21 17:00:00+00:00,0.967400537,0.86832153,0.943386027,0.994772449,0.835815656,0.966142347,0.724193588
2010-04-21 18:00:00+00:00,0.967375535,0.875621406,0.943085999,0.993018834,0.835059562,0.96619233,0.722716412
2010-04-21 19:00:00+00:00,0.967351325,0.881752313,0.942785588,0.99125967,0.834304184,0.966234247,0.719030526
2010-04-21 20:00:00+00:00,0.967327906,0.881502062,0.942484796,0.989494957,0.83354952,0.966253448,0.714618234
2010-04-21 21:00:00+00:00,0.967305279,0.876742639,0.942183622,0.987724695,0.832810651,0.966250631,0.710205942
2010-04-21 22:00:00+00:00,0.967283443,0.873005872,0.941882065,0.985948885,0.832057416,0.966296614,0.70579365
2010-04-21 23:00:00+00:00,0.967294606,0.88153434,0.941580127,0.984167525,0.831304897,0.966359263,0.701381358
2010-04-22 00:00:00+00:00,0.967272965,0.884851361,0.941277806,0.982380617,0.830553093,0.966439164,0.697842818
2010-04-22 01:00:00+00:00,0.967627162,0.893382297,0.940975104,0.98058816,0.829802003,0.96652707,0.694304278
2010-04-22 02:00:00+00:00,0.968334499,0.88879993,0.940672019,0.996646671,0.829051629,0.966615819,0.690765737
2010-04-22 03:00:00+00:00,0.968644227,0.897333334,0.940368553,1,0.828301969,0.966703644,0.687227197
2010-04-22 04:00:00+00:00,0.968620198,0.90346255,0.940064704,0.998190896,0.834841241,0.966792263,0.683688656
2010-04-22 05:00:00+00:00,0.968705131,0.911998423,0.939760473,1,0.834093011,0.96687561,0.680150116
2010-04-22 06:00:00+00:00,0.968745361,0.920535529,0.93945586,0.998179798,0.833345495,0.966948775,0.676611575
2010-04-22 07:00:00+00:00,0.968719541,0.917412492,0.939150866,0.996354048,0.839886912,0.967001042,0.673073035
2010-04-22 08:00:00+00:00,0.968693124,0.913315786,0.938845489,1,0.839140826,0.967042657,0.669534495
2010-04-22 09:00:00+00:00,0.968666111,0.91051982,0.93853973,1,0.838395455,0.967084733,0.665995954
2010-04-22 10:00:00+00:00,0.9686385,0.915207808,0.938233589,1,0.837650799,0.967124022,0.662457414
2010-04-22 11:00:00+00:00,0.969322934,0.910465661,0.937927066,1,0.836906858,0.9671655,0.658918873
2010-04-22 12:00:00+00:00,0.96970423,0.905724749,0.937620161,1,0.836163632,0.967210911,0.655380333
2010-04-22 13:00:00+00:00,0.970395805,0.900985071,0.937312874,1,0.83542112,0.967256243,0.651841792
2010-04-22 14:00:00+00:00,0.970365806,0.898182082,0.937005205,1,0.834679323,0.967297514,0.648303252
2010-04-22 15:00:00+00:00,0.971065383,0.894471114,0.936697154,1,0.833938241,0.967340039,0.644764712
2010-04-22 16:00:00+00:00,0.971513673,0.889735138,0.936388721,1,0.833197874,0.967384422,0.641226171
2010-04-22 17:00:00+00:00,0.971481884,0.888951015,0.936079906,1,0.832458222,0.967435657,0.637687631
2010-04-22 18:00:00+00:00,0.972179669,0.885019001,0.935770709,1,0.831719285,0.967488716,0.63414909
2010-04-22 19:00:00+00:00,0.972146686,0.881120189,0.935461129,1,0.830981062,0.967520499,0.63061055
2010-04-22 20:00:00+00:00,0.972113105,0.88364998,0.935151168,0.998102114,0.830243554,0.967540134,0.62707201
2010-04-22 21:00:00+00:00,0.972078927,0.884578691,0.934840825,1,0.829506761,0.967539028,0.623533469
2010-04-22 22:00:00+00:00,0.972044152,0.886406192,0.936290286,1,0.828770683,0.967583903,0.619994929
2010-04-22 23:00:00+00:00,0.972045013,0.894964277,0.935979178,1,0.82803532,0.967644222,0.616456388
2010-04-23 00:00:00+00:00,0.972008151,0.90103879,0.935667689,1,0.834588889,0.967715301,0.614121997
2010-04-23 01:00:00+00:00,0.971988587,0.909599344,0.935355817,1,0.833854955,0.967793796,0.611787605
2010-04-23 02:00:00+00:00,0.972304139,0.918161131,0.935043564,1,0.833121736,0.967874435,0.609453213
2010-04-23 03:00:00+00:00,0.972573859,0.926724152,0.934730928,1,0.832389232,0.967954726,0.607118822
2010-04-23 04:00:00+00:00,0.972850295,0.935288407,0.93441791,1,0.831657443,0.968031986,0.60478443
2010-04-23 05:00:00+00:00,0.972805984,0.942539699,0.934104511,1,0.838214586,0.968108519,0.602450038
2010-04-23 06:00:00+00:00,0.972853125,0.951106422,0.933790729,1,0.837484227,0.968179292,0.600115647
2010-04-23 07:00:00+00:00,0.972805834,0.956526121,0.933476565,1,0.836754582,0.968231739,0.597781255
2010-04-23 08:00:00+00:00,0.972757053,0.957538085,0.93316202,1,0.836025653,0.968273778,0.595446863
2010-04-23 09:00:00+00:00,0.972706782,0.962774173,0.932847092,0.998029978,0.835297438,0.968320795,0.593112472
2010-04-23 10:00:00+00:00,0.972655021,0.96670854,0.932531782,0.996054407,0.834569937,0.968360078,0.590667904
2010-04-23 11:00:00+00:00,0.97260177,0.972564575,0.93221609,0.994073287,0.833843152,0.968399877,0.588094584
2010-04-23 12:00:00+00:00,0.97254703,0.97803344,0.931900016,1,0.833117082,0.968443959,0.585521263
2010-04-23 13:00:00+00:00,0.972490799,0.983815538,0.93158356,1,0.832391726,0.968490466,0.582947943
2010-04-23 14:00:00+00:00,0.972433078,0.986190608,0.931266722,0.998002234,0.831667085,0.968533268,0.580374623
2010-04-23 15:00:00+00:00,0.972373868,0.983997529,0.930949502,1,0.830943159,0.968575431,0.577801303
2010-04-23 16:00:00+00:00,0.97304334,0.98059161,0.9306319,1,0.830219948,0.968619902,0.575227982
2010-04-23 17:00:00+00:00,0.97298115,0.981923168,0.930313916,0.997985587,0.829497452,0.968664309,0.572654662
2010-04-23 18:00:00+00:00,0.973305513,0.977219277,0.92999555,1,0.836063888,0.968709425,0.570081342
2010-04-23 19:00:00+00:00,0.973240343,0.980816807,0.929676801,1,0.835342821,0.968745468,0.567508021
2010-04-23 20:00:00+00:00,0.973173683,0.986005324,0.929357671,1,0.834622469,0.968771803,0.564934701
2010-04-23 21:00:00+00:00,0.973105533,0.98934635,0.929038159,0.997963391,0.833902832,0.96876908,0.562361381
2010-04-23 22:00:00+00:00,0.973035893,0.991570584,0.928718264,1,0.83318391,0.968823018,0.55978806
2010-04-23 23:00:00+00:00,0.973027674,1,0.928397988,1,0.832465703,0.968889429,0.55721474
2010-04-24 00:00:00+00:00,0.972954859,1,0.92807733,0.997946745,0.83174821,0.968964798,0.555132598
2010-04-24 01:00:00+00:00,0.973197626,1,0.927756289,1,0.831031432,0.969042923,0.553050457
2010-04-24 02:00:00+00:00,0.97320274,1,0.929195053,1,0.830315369,0.96912244,0.550968315
2010-04-24 03:00:00+00:00,0.973124871,1,0.930633435,1,0.836888239,0.969203081,0.548886173
2010-04-24 04:00:00+00:00,0.973341427,1,0.930311248,1,0.836173606,0.96927788,0.546804032
2010-04-24 05:00:00+00:00,0.973260187,1,0.92998868,1,0.835459687,0.969350615,0.54472189
2010-04-24 06:00:00+00:00,0.973274758,1,0.929665729,1,0.834746484,0.96941885,0.542639748
2010-04-24 07:00:00+00:00,0.973190149,1,0.929342396,1,0.834033995,0.969462279,0.540557606
2010-04-24 08:00:00+00:00,0.973103854,1,0.929018681,1,0.833322221,0.969496722,0.538475465
2010-04-24 09:00:00+00:00,0.973015874,1,0.928694585,1,0.832611162,0.969527918,0.536393323
2010-04-24 10:00:00+00:00,0.972926209,1,0.928370106,1,0.831900818,0.969558374,0.534298042
2010-04-24 11:00:00+00:00,0.973392577,0.995317088,0.928045245,1,0.831191189,0.969589542,0.532199453
2010-04-24 12:00:00+00:00,0.973299542,0.99063541,0.927720002,0.997880158,0.830482274,0.969622965,0.530100864
2010-04-24 13:00:00+00:00,0.973204822,0.99467174,0.927394377,1,0.829774074,0.969653332,0.528002275
2010-04-24 14:00:00+00:00,0.973108417,0.990526304,0.92706837,1,0.829066589,0.969682226,0.525903686
2010-04-24 15:00:00+00:00,0.973010327,0.99207032,0.926741981,1,0.828359819,0.969712476,0.523805097
2010-04-24 16:00:00+00:00,0.972910552,0.999033533,0.92641521,0.997857962,0.827653764,0.969744182,0.521706508
2010-04-24 17:00:00+00:00,0.972809092,0.995753071,0.926088057,1,0.826948424,0.969778399,0.519607919
2010-04-24 18:00:00+00:00,0.972705947,0.995211128,0.927520708,1,0.833532016,0.969812319,0.51750933
2010-04-24 19:00:00+00:00,0.972601117,0.997118522,0.927192791,1,0.832828105,0.969831419,0.515410741
2010-04-24 20:00:00+00:00,0.972494602,0.99527108,0.926864492,1,0.832124909,0.969846529,0.513312152
2010-04-24 21:00:00+00:00,0.972386402,0.997013926,0.92653581,1,0.831422428,0.969840729,0.511213563
2010-04-24 22:00:00+00:00,0.972276517,1,0.926206747,1,0.830720662,0.969878014,0.509114974
2010-04-24 23:00:00+00:00,0.972196626,1,0.925877302,1,0.83001961,0.969930508,0.507016385
2010-04-25 00:00:00+00:00,0.972298415,1,0.925547474,1,0.829319274,0.969993989,0.505144878
2010-04-25 01:00:00+00:00,0.972317205,1,0.925217265,1,0.828619652,0.970067318,0.50327337
2010-04-25 02:00:00+00:00,0.972377408,1,0.924886673,1,0.827920745,0.970142533,0.501401862
2010-04-25 03:00:00+00:00,0.972473196,1,0.9245557,1,0.827222553,0.970218006,0.499530355
2010-04-25 04:00:00+00:00,0.972699459,1,0.924224344,1,0.826525076,0.970285718,0.497658847
2010-04-25 05:00:00+00:00,0.972705576,1,0.923892607,1,0.825828313,0.970345405,0.495787339
2010-04-25 06:00:00+00:00,0.972581624,1,0.923560487,1,0.825132266,0.97040399,0.493915831
2010-04-25 07:00:00+00:00,0.972455903,1,0.923227985,0.997774729,0.824436933,0.970448585,0.492044324
2010-04-25 08:00:00+00:00,0.972328414,1,0.924655288,1,0.823742315,0.970480893,0.490172816
2010-04-25 09:00:00+00:00,0.972199156,1,0.924322022,1,0.823048412,0.97050683,0.488301308
2010-04-25 10:00:00+00:00,0.972068128,1,0.923988374,1,0.822355224,0.970532542,0.486429801
2010-04-25 11:00:00+00:00,0.971935332,0.995346705,0.923654345,0.997752533,0.824138824,0.970557359,0.484558293
2010-04-25 12:00:00+00:00,0.971800768,1,0.923319933,1,0.823447066,0.970583176,0.482686785
2010-04-25 13:00:00+00:00,0.971664434,1,0.922985139,1,0.822756022,0.970610131,0.480815277
2010-04-25 14:00:00+00:00,0.971526331,1,0.922649963,1,0.822065693,0.970639952,0.47894377
2010-04-25 15:00:00+00:00,0.97138646,0.995351641,0.922314405,0.997730338,0.82518591,0.970668162,0.477072262
2010-04-25 16:00:00+00:00,0.97124482,0.990704516,0.921978465,0.995455126,0.82866276,0.97069817,0.475200754
2010-04-25 17:00:00+00:00,0.971101411,0.992533071,0.921642143,0.993174366,0.827974575,0.970723224,0.473329246
2010-04-25 18:00:00+00:00,0.971293524,0.987888415,0.921305439,1,0.827287106,0.970745766,0.471457739
2010-04-25 19:00:00+00:00,0.971146577,0.992055514,0.920968352,0.997708142,0.826600351,0.970760821,0.469586231
2010-04-25 20:00:00+00:00,0.970997861,0.987413325,0.920630884,0.995410735,0.825914311,0.970771903,0.467714723
2010-04-25 21:00:00+00:00,0.970847377,0.982772371,0.920293034,0.993107779,0.825228986,0.970755577,0.465843216
2010-04-25 22:00:00+00:00,0.970695124,0.97813265,0.919954802,0.990799274,0.826806878,0.970774241,0.463971708
2010-04-25 23:00:00+00:00,0.970913893,0.973494163,0.919616187,0.988485221,0.826122983,0.970813098,0.4621002
2010-04-26 00:00:00+00:00,0.970758068,0.981084838,0.919277191,0.986165618,0.825439802,0.97087027,0.460379383
2010-04-26 01:00:00+00:00,0.970901845,0.989734242,0.918937813,1,0.824757337,0.970933154,0.458658565
2010-04-26 02:00:00+00:00,0.970742414,0.998384881,0.918598052,0.9976693,0.825408076,0.970999532,0.456937747
2010-04-26 03:00:00+00:00,0.970581179,1,0.91825791,0.99533305,0.827597185,0.971065191,0.45521693
2010-04-26 04:00:00+00:00,0.970418142,1,0.919677571,1,0.834205082,0.97112356,0.453496112
2010-04-26 05:00:00+00:00,0.970253302,1,0.921096851,1,0.840813692,0.971178948,0.451775294
2010-04-26 06:00:00+00:00,0.970086659,1,0.920755563,0.997647104,0.841457004,0.971213906,0.450054477
2010-04-26 07:00:00+00:00,0.969918212,0.995371386,0.920413892,0.995288659,0.846326394,0.971228114,0.448333659
2010-04-26 08:00:00+00:00,0.969747963,0.990744005,0.920071839,0.992924665,0.847407999,0.97123062,0.446612842
2010-04-26 09:00:00+00:00,0.96957591,0.9972647,0.919729405,0.990555123,0.846731252,0.971240201,0.444892024
2010-04-26 10:00:00+00:00,0.969402055,1,0.919386588,0.988180031,0.84605522,0.971257917,0.443171206
2010-04-26 11:00:00+00:00,0.969226396,1,0.919043389,0.985799391,0.845379903,0.971276995,0.441450389
2010-04-26 12:00:00+00:00,0.969048934,0.997838417,0.918699808,0.983413202,0.8447053,0.971295282,0.439729571
2010-04-26 13:00:00+00:00,0.96886967,1,0.918355845,0.981021463,0.844031412,0.971310714,0.438008753
2010-04-26 14:00:00+00:00,0.968688602,0.999383369,0.9180115,0.978624176,0.843358239,0.971314925,0.436287936
2010-04-26 15:00:00+00:00,0.968505731,0.994764627,0.917666773,0.97622134,0.847165092,0.971316929,0.434567118
2010-04-26 16:00:00+00:00,0.968321057,1,0.917321664,0.973812955,0.846493349,0.971322856,0.432846301
2010-04-26 17:00:00+00:00,0.968134581,1,0.916976173,0.971399021,0.84582232,0.971326876,0.431125483
2010-04-26 18:00:00+00:00,0.967946301,1,0.9166303,0.968979539,0.845152007,0.971329448,0.429404665
2010-04-26 19:00:00+00:00,0.967756218,0.999115801,0.916284045,0.966554507,0.844482408,0.971329786,0.427683848
2010-04-26 20:00:00+00:00,0.967564332,0.994503229,0.915937408,0.964123926,0.843813524,0.97132669,0.42596303
2010-04-26 21:00:00+00:00,0.967370643,0.989891891,0.915590389,0.961687797,0.847685161,0.971301573,0.424242212
2010-04-26 22:00:00+00:00,0.96717515,0.985281788,0.916561648,0.959246119,0.847017707,0.971332643,0.422521395
2010-04-26 23:00:00+00:00,0.966977855,0.992260516,0.916213864,0.956798892,0.846350967,0.971379968,0.420800577
2010-04-27 00:00:00+00:00,0.966778725,1,0.915865699,0.954346115,0.845684943,0.971438282,0.419268193
2010-04-27 01:00:00+00:00,0.966577758,1,0.917277338,0.969744308,0.85230785,0.971504823,0.417735809
2010-04-27 02:00:00+00:00,0.966374956,1,0.916928409,0.967280434,0.853160769,0.971570705,0.416203425
2010-04-27 03:00:00+00:00,0.966170318,1,0.918339284,0.982667528,0.859785106,0.971632638,0.414671041
2010-04-27 04:00:00+00:00,0.965963845,1,0.919749776,0.998049074,0.866410158,0.971690114,0.413138656
2010-04-27 05:00:00+00:00,0.965755536,1,0.919399701,0.995568553,0.865747708,0.971738816,0.411606272
2010-04-27 06:00:00+00:00,0.965545391,1,0.919049243,0.993082484,0.865085972,0.971778833,0.410073888
2010-04-27 07:00:00+00:00,0.96533341,1,0.918698404,0.990590865,0.864424951,0.971802823,0.408541504
2010-04-27 08:00:00+00:00,0.965119594,0.995402237,0.918347182,0.988093698,0.868170763,0.971819296,0.40700912
2010-04-27 09:00:00+00:00,0.964903943,0.990805708,0.917995578,0.985590982,0.869954091,0.971835439,0.405476735
2010-04-27 10:00:00+00:00,0.964686455,0.997650939,0.917643593,0.983082717,0.869295215,0.971853048,0.403944351
2010-04-27 11:00:00+00:00,0.964467132,0.993056878,0.917291225,0.980568903,0.875658879,0.971871983,0.402411967
2010-04-27 12:00:00+00:00,0.964245973,0.998335656,0.916938475,0.97804954,0.875001432,0.971892824,0.400879583
2010-04-27 13:00:00+00:00,0.964022979,1,0.916585343,0.975524628,0.8743447,0.971912772,0.399347199
2010-04-27 14:00:00+00:00,0.963798149,1,0.916231829,0.972994167,0.873688683,0.971930254,0.397814815
2010-04-27 15:00:00+00:00,0.963571483,0.998138031,0.915877933,0.970458158,0.873033381,0.97194668,0.39628243
2010-04-27 16:00:00+00:00,0.963342982,1,0.915523655,0.967916599,0.872378793,0.9719651,0.394750046
2010-04-27 17:00:00+00:00,0.963112645,1,0.915168995,0.965369492,0.871724921,0.971984676,0.393217662
2010-04-27 18:00:00+00:00,0.962880472,1,0.914813953,0.962816836,0.871071763,0.972006006,0.391685278
2010-04-27 19:00:00+00:00,0.962646464,1,0.914458529,0.96025863,0.87041932,0.972016598,0.390152894
2010-04-27 20:00:00+00:00,0.96241062,0.995417045,0.914102723,0.957694876,0.869767592,0.972018767,0.388620509
2010-04-27 21:00:00+00:00,0.962172941,0.999334075,0.913746535,0.955125573,0.869116579,0.97199304,0.387088125
2010-04-27 22:00:00+00:00,0.961933425,1,0.913389965,0.952550721,0.86846628,0.972015989,0.385555741
2010-04-27 23:00:00+00:00,0.961692074,1,0.913033012,0.949970321,0.867816697,0.972054813,0.384023357
2010-04-28 00:00:00+00:00,0.961448935,1,0.912675678,0.947384371,0.867167828,0.972105811,0.382707479
2010-04-28 01:00:00+00:00,0.961204007,1,0.912317962,0.944792872,0.866519674,0.972165529,0.381391601
2010-04-28 02:00:00+00:00,0.96095729,1,0.911959863,0.942195825,0.865872235,0.972228902,0.380075724
2010-04-28 03:00:00+00:00,0.961385522,0.995425684,0.913361569,0.957449746,0.872513728,0.972291365,0.378759846
2010-04-28 04:00:00+00:00,0.961135229,1,0.913002707,0.954841601,0.871867719,0.972351683,0.377443968
2010-04-28 05:00:00+00:00,0.960883147,1,0.912643462,0.952227907,0.871222424,0.9724055,0.37612809
2010-04-28 06:00:00+00:00,0.960629276,1,0.914044022,0.949608663,0.870980847,0.972445735,0.374812213
