,HDAM,HPHS,SCSP
2016-01-01 00:00:00,0.3366374250686632,0,0.0
2016-01-01 01:00:00,0.3374388285895111,0,0.0
2016-01-01 02:00:00,0.3382402321103588,0,0.0
2016-01-01 03:00:00,0.33904163563120676,0,0.0
2016-01-01 04:00:00,0.3398430391520546,0,0.0
2016-01-01 05:00:00,0.34064444267290245,0,0.0
2016-01-01 06:00:00,0.34144584619375035,0,0.0
2016-01-01 07:00:00,0.34224724971459813,0,0.008
2016-01-01 08:00:00,0.34304865323544603,0,0.045
2016-01-01 09:00:00,0.3438500567562938,0,0.115
2016-01-01 10:00:00,0.3446514602771417,0,0.173
2016-01-01 11:00:00,0.3454528637979896,0,0.21
2016-01-01 12:00:00,0.34625426731883746,0,0.209
2016-01-01 13:00:00,0.34705567083968536,0,0.151
2016-01-01 14:00:00,0.34785707436053315,0,0.047
2016-01-01 15:00:00,0.3486584778813811,0,0.0
2016-01-01 16:00:00,0.3494598814022289,0,0.0
2016-01-01 17:00:00,0.3502612849230768,0,0.0
2016-01-01 18:00:00,0.3510626884439246,0,0.0
2016-01-01 19:00:00,0.3518640919647725,0,0.0
2016-01-01 20:00:00,0.3526654954856203,0,0.0
2016-01-01 21:00:00,0.3534668990064681,0,0.0
2016-01-01 22:00:00,0.35426830252731606,0,0.0
2016-01-01 23:00:00,0.35506970604816385,0,0.0
2016-01-02 00:00:00,0.35587110956901175,0,0.0
2016-01-02 01:00:00,0.35687815892604974,0,0.0
2016-01-02 02:00:00,0.3578852082830878,0,0.0
2016-01-02 03:00:00,0.358892257640126,0,0.0
2016-01-02 04:00:00,0.3598993069971639,0,0.0
2016-01-02 05:00:00,0.360906356354202,0,0.0
2016-01-02 06:00:00,0.36191340571124003,0,0.0
2016-01-02 07:00:00,0.3629204550682781,0,0.019
2016-01-02 08:00:00,0.36392750442531613,0,0.083
2016-01-02 09:00:00,0.36493455378235423,0,0.145
2016-01-02 10:00:00,0.3659416031393924,0,0.189
2016-01-02 11:00:00,0.3669486524964304,0,0.191
2016-01-02 12:00:00,0.3679557018534685,0,0.14300000000000002
