,HDAM,HPHS,SCSP
2016-01-01 00:00:00,0.20525504373023787,0,0.0
2016-01-01 01:00:00,0.20536919797074124,0,0.0
2016-01-01 02:00:00,0.20548335221124459,0,0.0
2016-01-01 03:00:00,0.20559750645174787,0,0.0
2016-01-01 04:00:00,0.20571166069225133,0,0.0
2016-01-01 05:00:00,0.20582581493275462,0,0.0
2016-01-01 06:00:00,0.205939969173258,0,0.004
2016-01-01 07:00:00,0.20605412341376136,0,0.124
2016-01-01 08:00:00,0.20616827765426465,0,0.239
2016-01-01 09:00:00,0.20628243189476803,0,0.307
2016-01-01 10:00:00,0.20639658613527137,0,0.324
2016-01-01 11:00:00,0.20651074037577477,0,0.294
2016-01-01 12:00:00,0.20662489461627806,0,0.215
2016-01-01 13:00:00,0.20673904885678143,0,0.108
2016-01-01 14:00:00,0.2068532030972848,0,0.012
2016-01-01 15:00:00,0.20696735733778818,0,0.0
2016-01-01 16:00:00,0.20708151157829147,0,0.0
2016-01-01 17:00:00,0.2071956658187948,0,0.0
2016-01-01 18:00:00,0.20730982005929824,0,0.0
2016-01-01 19:00:00,0.20742397429980153,0,0.0
2016-01-01 20:00:00,0.2075381285403049,0,0.0
2016-01-01 21:00:00,0.20765228278080824,0,0.0
2016-01-01 22:00:00,0.20776643702131162,0,0.0
2016-01-01 23:00:00,0.20788059126181496,0,0.0
2016-01-02 00:00:00,0.20799474550231828,0,0.0
2016-01-02 01:00:00,0.20806778257562614,0,0.0
2016-01-02 02:00:00,0.20814081964893394,0,0.0
2016-01-02 03:00:00,0.2082138567222418,0,0.0
2016-01-02 04:00:00,0.20828689379554963,0,0.0
2016-01-02 05:00:00,0.20835993086885743,0,0.0
2016-01-02 06:00:00,0.20843296794216526,0,0.003
2016-01-02 07:00:00,0.20850600501547312,0,0.13
2016-01-02 08:00:00,0.20857904208878092,0,0.272
2016-01-02 09:00:00,0.20865207916208875,0,0.363
2016-01-02 10:00:00,0.2087251162353966,0,0.395
2016-01-02 11:00:00,0.2087981533087044,0,0.377
2016-01-02 12:00:00,0.20887119038201232,0,0.295
2016-01-02 13:00:00,0.20894422745532013,0,0.16
2016-01-02 14:00:00,0.20901726452862793,0,0.022
2016-01-02 15:00:00,0.20909030160193573,0,0.0
2016-01-02 16:00:00,0.20916333867524364,0,0.0
2016-01-02 17:00:00,0.2092363757485514,0,0.0
2016-01-02 18:00:00,0.20930941282185928,0,0.0
2016-01-02 19:00:00,0.2093824498951671,0,0.0
2016-01-02 20:00:00,0.2094554869684749,0,0.0
2016-01-02 21:00:00,0.20952852404178277,0,0.0
2016-01-02 22:00:00,0.2096015611150905,0,0.0
2016-01-02 23:00:00,0.2096745981883984,0,0.0
2016-01-03 00:00:00,0.2097476352617062,0,0.0
2016-01-03 01:00:00,0.20989690397519675,0,0.0
2016-01-03 02:00:00,0.21004617268868725,0,0.0
2016-01-03 03:00:00,0.21019544140217777,0,0.0
2016-01-03 04:00:00,0.21034471011566827,0,0.0
2016-01-03 05:00:00,0.21049397882915877,0,0.0
2016-01-03 06:00:00,0.21064324754264924,0,0.004
2016-01-03 07:00:00,0.2107925162561398,0,0.16399999999999998
2016-01-03 08:00:00,0.21094178496963029,0,0.32299999999999995
2016-01-03 09:00:00,0.2110910536831208,0,0.441
2016-01-03 10:00:00,0.21124032239661134,0,0.4920000000000001
2016-01-03 11:00:00,0.21138959111010183,0,0.47
2016-01-03 12:00:00,0.2115388598235923,0,0.376
2016-01-03 13:00:00,0.21168812853708277,0,0.222
2016-01-03 14:00:00,0.2118373972505733,0,0.045
2016-01-03 15:00:00,0.21198666596406376,0,0.0
2016-01-03 16:00:00,0.21213593467755434,0,0.0
2016-01-03 17:00:00,0.21228520339104487,0,0.0
2016-01-03 18:00:00,0.21243447210453528,0,0.0
2016-01-03 19:00:00,0.2125837408180258,0,0.0
2016-01-03 20:00:00,0.2127330095315163,0,0.0
2016-01-03 21:00:00,0.21288227824500677,0,0.0
2016-01-03 22:00:00,0.21303154695849735,0,0.0
2016-01-03 23:00:00,0.21318081567198782,0,0.0
2016-01-04 00:00:00,0.21333008438547835,0,0.0
2016-01-04 01:00:00,0.21351001063591288,0,0.0
2016-01-04 02:00:00,0.2136899368863474,0,0.0
2016-01-04 03:00:00,0.21386986313678194,0,0.0
2016-01-04 04:00:00,0.21404978938721642,0,0.0
2016-01-04 05:00:00,0.214229715637651,0,0.0
2016-01-04 06:00:00,0.21440964188808556,0,0.0
2016-01-04 07:00:00,0.21458956813852012,0,0.025
2016-01-04 08:00:00,0.2147694943889546,0,0.06
2016-01-04 09:00:00,0.21494942063938913,0,0.078
2016-01-04 10:00:00,0.21512934688982366,0,0.08
2016-01-04 11:00:00,0.2153092731402582,0,0.062
2016-01-04 12:00:00,0.21548919939069272,0,0.036000000000000004
2016-01-04 13:00:00,0.21566912564112725,0,0.013
2016-01-04 14:00:00,0.21584905189156176,0,0.0
2016-01-04 15:00:00,0.21602897814199626,0,0.0
2016-01-04 16:00:00,0.2162089043924308,0,0.0
2016-01-04 17:00:00,0.21638883064286535,0,0.0
2016-01-04 18:00:00,0.2165687568932999,0,0.0
2016-01-04 19:00:00,0.21674868314373444,0,0.0
2016-01-04 20:00:00,0.21692860939416897,0,0.0
2016-01-04 21:00:00,0.21710853564460353,0,0.0
2016-01-04 22:00:00,0.2172884618950381,0,0.0
2016-01-04 23:00:00,0.21746838814547256,0,0.0
2016-01-05 00:00:00,0.2176483143959071,0,0.0
2016-01-05 01:00:00,0.21786693612574493,0,0.0
2016-01-05 02:00:00,0.21808555785558278,0,0.0
2016-01-05 03:00:00,0.2183041795854206,0,0.0
2016-01-05 04:00:00,0.21852280131525847,0,0.0
2016-01-05 05:00:00,0.21874142304509625,0,0.0
2016-01-05 06:00:00,0.21896004477493408,0,0.001
2016-01-05 07:00:00,0.21917866650477194,0,0.044
2016-01-05 08:00:00,0.21939728823460977,0,0.111
2016-01-05 09:00:00,0.2196159099644476,0,0.159
2016-01-05 10:00:00,0.21983453169428543,0,0.179
2016-01-05 11:00:00,0.22005315342412327,0,0.174
2016-01-05 12:00:00,0.2202717751539611,0,0.138
2016-01-05 13:00:00,0.2204903968837989,0,0.07400000000000001
2016-01-05 14:00:00,0.2207090186136368,0,0.009000000000000001
2016-01-05 15:00:00,0.22092764034347462,0,0.0
2016-01-05 16:00:00,0.2211462620733124,0,0.0
2016-01-05 17:00:00,0.22136488380315025,0,0.0
2016-01-05 18:00:00,0.22158350553298808,0,0.0
2016-01-05 19:00:00,0.22180212726282597,0,0.0
2016-01-05 20:00:00,0.22202074899266375,0,0.0
2016-01-05 21:00:00,0.2222393707225016,0,0.0
2016-01-05 22:00:00,0.2224579924523394,0,0.0
2016-01-05 23:00:00,0.22267661418217724,0,0.0
2016-01-06 00:00:00,0.22289523591201513,0,0.0
2016-01-06 01:00:00,0.22305099680979967,0,0.0
2016-01-06 02:00:00,0.22320675770758414,0,0.0
2016-01-06 03:00:00,0.22336251860536868,0,0.0
2016-01-06 04:00:00,0.22351827950315326,0,0.0
2016-01-06 05:00:00,0.22367404040093775,0,0.0
2016-01-06 06:00:00,0.22382980129872232,0,0.001
2016-01-06 07:00:00,0.2239855621965068,0,0.044
2016-01-06 08:00:00,0.2241413230942914,0,0.104
2016-01-06 09:00:00,0.22429708399207593,0,0.159
2016-01-06 10:00:00,0.22445284488986045,0,0.199
2016-01-06 11:00:00,0.224608605787645,0,0.189
2016-01-06 12:00:00,0.2247643666854295,0,0.136
2016-01-06 13:00:00,0.22492012758321406,0,0.07400000000000001
2016-01-06 14:00:00,0.22507588848099852,0,0.011
2016-01-06 15:00:00,0.22523164937878307,0,0.0
2016-01-06 16:00:00,0.22538741027656764,0,0.0
2016-01-06 17:00:00,0.22554317117435213,0,0.0
2016-01-06 18:00:00,0.22569893207213668,0,0.0
2016-01-06 19:00:00,0.2258546929699213,0,0.0
2016-01-06 20:00:00,0.2260104538677058,0,0.0
