,HDAM,HPHS,SCSP
2016-01-01 00:00:00,0.18361855934341811,0,0.0
2016-01-01 01:00:00,0.18376242265423265,0,0.0
2016-01-01 02:00:00,0.18390628596504713,0,0.0
2016-01-01 03:00:00,0.1840501492758617,0,0.0
2016-01-01 04:00:00,0.18419401258667617,0,0.0
2016-01-01 05:00:00,0.18433787589749065,0,0.0
2016-01-01 06:00:00,0.18448173920830516,0,0.0
2016-01-01 07:00:00,0.18462560251911966,0,0.063
2016-01-01 08:00:00,0.18476946582993414,0,0.183
2016-01-01 09:00:00,0.18491332914074868,0,0.258
2016-01-01 10:00:00,0.18505719245156324,0,0.28300000000000003
2016-01-01 11:00:00,0.1852010557623777,0,0.261
2016-01-01 12:00:00,0.18534491907319223,0,0.198
2016-01-01 13:00:00,0.1854887823840067,0,0.095
2016-01-01 14:00:00,0.18563264569482124,0,0.004
2016-01-01 15:00:00,0.18577650900563575,0,0.0
2016-01-01 16:00:00,0.18592037231645028,0,0.0
2016-01-01 17:00:00,0.18606423562726468,0,0.0
2016-01-01 18:00:00,0.18620809893807933,0,0.0
2016-01-01 19:00:00,0.18635196224889375,0,0.0
2016-01-01 20:00:00,0.18649582555970823,0,0.0
2016-01-01 21:00:00,0.1866396888705228,0,0.0
2016-01-01 22:00:00,0.18678355218133727,0,0.0
2016-01-01 23:00:00,0.1869274154921518,0,0.0
2016-01-02 00:00:00,0.1870712788029663,0,0.0
2016-01-02 01:00:00,0.18725162402708725,0,0.0
2016-01-02 02:00:00,0.18743196925120825,0,0.0
2016-01-02 03:00:00,0.1876123144753293,0,0.0
2016-01-02 04:00:00,0.18779265969945033,0,0.0
2016-01-02 05:00:00,0.18797300492357136,0,0.0
2016-01-02 06:00:00,0.18815335014769233,0,0.0
2016-01-02 07:00:00,0.18833369537181327,0,0.063
2016-01-02 08:00:00,0.18851404059593432,0,0.195
2016-01-02 09:00:00,0.18869438582005532,0,0.29600000000000004
2016-01-02 10:00:00,0.1888747310441763,0,0.337
2016-01-02 11:00:00,0.18905507626829732,0,0.312
2016-01-02 12:00:00,0.18923542149241834,0,0.242
2016-01-02 13:00:00,0.18941576671653937,0,0.129
2016-01-02 14:00:00,0.18959611194066034,0,0.012
2016-01-02 15:00:00,0.18977645716478136,0,0.0
2016-01-02 16:00:00,0.1899568023889024,0,0.0
2016-01-02 17:00:00,0.19013714761302336,0,0.0
2016-01-02 18:00:00,0.1903174928371444,0,0.0
2016-01-02 19:00:00,0.19049783806126533,0,0.0
2016-01-02 20:00:00,0.19067818328538635,0,0.0
2016-01-02 21:00:00,0.19085852850950738,0,0.0
2016-01-02 22:00:00,0.19103887373362835,0,0.0
2016-01-02 23:00:00,0.19121921895774938,0,0.0
2016-01-03 00:00:00,0.1913995641818704,0,0.0
2016-01-03 01:00:00,0.19162795875522434,0,0.0
2016-01-03 02:00:00,0.1918563533285783,0,0.0
2016-01-03 03:00:00,0.19208474790193228,0,0.0
2016-01-03 04:00:00,0.19231314247528622,0,0.0
2016-01-03 05:00:00,0.1925415370486402,0,0.0
2016-01-03 06:00:00,0.19276993162199416,0,0.001
2016-01-03 07:00:00,0.19299832619534807,0,0.08900000000000001
2016-01-03 08:00:00,0.19322672076870204,0,0.249
2016-01-03 09:00:00,0.193455115342056,0,0.3670000000000001
2016-01-03 10:00:00,0.19368350991540995,0,0.4270000000000001
2016-01-03 11:00:00,0.19391190448876391,0,0.413
2016-01-03 12:00:00,0.19414029906211783,0,0.331
2016-01-03 13:00:00,0.19436869363547182,0,0.17800000000000002
2016-01-03 14:00:00,0.19459708820882576,0,0.018000000000000002
2016-01-03 15:00:00,0.19482548278217973,0,0.0
2016-01-03 16:00:00,0.1950538773555337,0,0.0
2016-01-03 17:00:00,0.19528227192888764,0,0.0
2016-01-03 18:00:00,0.1955106665022416,0,0.0
2016-01-03 19:00:00,0.19573906107559558,0,0.0
2016-01-03 20:00:00,0.19596745564894952,0,0.0
2016-01-03 21:00:00,0.1961958502223035,0,0.0
2016-01-03 22:00:00,0.19642424479565743,0,0.0
2016-01-03 23:00:00,0.19665263936901145,0,0.0
2016-01-04 00:00:00,0.1968810339423654,0,0.0
2016-01-04 01:00:00,0.19719299879127405,0,0.0
2016-01-04 02:00:00,0.19750496364018286,0,0.0
2016-01-04 03:00:00,0.19781692848909158,0,0.0
2016-01-04 04:00:00,0.19812889333800035,0,0.0
2016-01-04 05:00:00,0.19844085818690912,0,0.0
2016-01-04 06:00:00,0.19875282303581787,0,0.001
2016-01-04 07:00:00,0.19906478788472662,0,0.056
2016-01-04 08:00:00,0.19937675273363534,0,0.181
2016-01-04 09:00:00,0.19968871758254406,0,0.29100000000000004
2016-01-04 10:00:00,0.2000006824314528,0,0.355
2016-01-04 11:00:00,0.20031264728036158,0,0.335
2016-01-04 12:00:00,0.20062461212927032,0,0.251
2016-01-04 13:00:00,0.20093657697817907,0,0.116
2016-01-04 14:00:00,0.20124854182708785,0,0.005
2016-01-04 15:00:00,0.2015605066759965,0,0.0
2016-01-04 16:00:00,0.2018724715249053,0,0.0
2016-01-04 17:00:00,0.20218443637381406,0,0.0
2016-01-04 18:00:00,0.20249640122272278,0,0.0
2016-01-04 19:00:00,0.20280836607163158,0,0.0
2016-01-04 20:00:00,0.20312033092054033,0,0.0
2016-01-04 21:00:00,0.20343229576944905,0,0.0
2016-01-04 22:00:00,0.2037442606183578,0,0.0
2016-01-04 23:00:00,0.20405622546726654,0,0.0
2016-01-05 00:00:00,0.20436819031617526,0,0.0
2016-01-05 01:00:00,0.20473233319913997,0,0.0
2016-01-05 02:00:00,0.20509647608210468,0,0.0
2016-01-05 03:00:00,0.20546061896506926,0,0.0
2016-01-05 04:00:00,0.20582476184803403,0,0.0
2016-01-05 05:00:00,0.20618890473099868,0,0.0
2016-01-05 06:00:00,0.20655304761396334,0,0.0
2016-01-05 07:00:00,0.20691719049692803,0,0.028
2016-01-05 08:00:00,0.2072813333798927,0,0.094
2016-01-05 09:00:00,0.2076454762628574,0,0.146
2016-01-05 10:00:00,0.20800961914582206,0,0.17600000000000002
2016-01-05 11:00:00,0.2083737620287867,0,0.17
2016-01-05 12:00:00,0.2087379049117514,0,0.126
2016-01-05 13:00:00,0.20910204779471608,0,0.057
2016-01-05 14:00:00,0.2094661906776807,0,0.003
2016-01-05 15:00:00,0.20983033356064543,0,0.0
2016-01-05 16:00:00,0.21019447644361008,0,0.0
2016-01-05 17:00:00,0.2105586193265748,0,0.0
2016-01-05 18:00:00,0.2109227622095395,0,0.0
2016-01-05 19:00:00,0.21128690509250417,0,0.0
2016-01-05 20:00:00,0.2116510479754688,0,0.0
2016-01-05 21:00:00,0.2120151908584335,0,0.0
2016-01-05 22:00:00,0.21237933374139814,0,0.0
2016-01-05 23:00:00,0.21274347662436285,0,0.0
2016-01-06 00:00:00,0.21310761950732754,0,0.0
2016-01-06 01:00:00,0.2135057528558607,0,0.0
2016-01-06 02:00:00,0.21390388620439388,0,0.0
2016-01-06 03:00:00,0.21430201955292705,0,0.0
